_time,T1--Temp_01_Lid,T1--Temp_02_SideWall,T1--Temp_03_Handle,T1--Temp_04_InnerWall,T1--Temp_05_Ambient_Temp,elapsed_minutes,Weighted_Temp,Doneness_Score
2026-03-17 08:42:51.792000+00:00,31.567,31.585,32.83,31.271,31.124,1.4445666666666668,31.393,0.3905569429119024
2026-03-17 08:42:52.301000+00:00,31.567,31.585,32.83,31.271,31.124,1.4530500000000002,31.393,0.3905569429119024
2026-03-17 08:42:52.813000+00:00,31.565,31.59,33.134,31.289,31.088,1.4615833333333332,31.4044,0.4591362897608515
2026-03-17 08:42:53.324000+00:00,31.565,31.59,33.134,31.289,31.088,1.4701,31.4044,0.4591362897608515
2026-03-17 08:42:53.841000+00:00,31.565,31.59,33.134,31.289,31.088,1.4787166666666667,31.4044,0.4591362897608515
2026-03-17 08:42:54.353000+00:00,31.565,31.59,33.134,31.289,31.088,1.48725,31.4044,0.4591362897608515
2026-03-17 08:42:54.870000+00:00,31.549,31.606,32.838,31.27,31.072,1.4958666666666667,31.393,0.4657033426183866
2026-03-17 08:42:55.378000+00:00,31.549,31.606,32.838,31.27,31.072,1.5043333333333335,31.393,0.4657033426183866
2026-03-17 08:42:55.887000+00:00,31.549,31.606,32.838,31.27,31.072,1.5128166666666667,31.393,0.4657033426183866
2026-03-17 08:42:56.396000+00:00,31.549,31.606,32.838,31.27,31.072,1.5213,31.393,0.4657033426183866
2026-03-17 08:42:56.912000+00:00,31.567,31.63,32.962,31.289,31.079,1.5299,31.4128,0.4843226302578317
2026-03-17 08:42:57.423000+00:00,31.567,31.63,32.962,31.289,31.079,1.5384166666666668,31.4128,0.4843226302578317
2026-03-17 08:42:57.934000+00:00,31.567,31.63,32.962,31.289,31.079,1.5469333333333333,31.4128,0.4843226302578317
2026-03-17 08:42:58.444000+00:00,31.567,31.63,32.962,31.289,31.079,1.5554333333333332,31.4128,0.4843226302578317
2026-03-17 08:42:58.954000+00:00,31.559,31.667,33.316,31.292,31.089,1.5639333333333334,31.420400000000004,0.480910159481078
2026-03-17 08:42:59.471000+00:00,31.559,31.667,33.316,31.292,31.089,1.57255,31.420400000000004,0.480910159481078
2026-03-17 08:43:00.044000+00:00,31.559,31.667,33.316,31.292,31.089,1.5821,31.420400000000004,0.480910159481078
